"first_name","last_name","amount"
"TRACY","HERRMANN","0.99"
"JEREMY","HURTADO","0.99"
"CLIFTON","MALCOLM","0.99"
"LOUIS","LEONE","0.99"
"LOUIS","LEONE","0.99"
"DAVE","GARDINER","0.99"
"WAYNE","TRUONG","0.99"
"SERGIO","STANFIELD","0.99"
"CASEY","MENA","0.99"
"WAYNE","TRUONG","0.99"
"JAIME","NETTLES","0.99"
"CLARENCE","GAMEZ","0.99"
"KEN","PREWITT","0.99"
"KEN","PREWITT","0.99"
"WALLACE","SLONE","0.99"
"JIMMY","SCHRADER","0.99"
"JIMMIE","EGGLESTON","0.99"
"HARRY","ARCE","0.99"
"FELIX","GAFFNEY","0.99"
"ADAM","GOOCH","0.99"
"CLAYTON","BARBEE","0.99"
"NELSON","CHRISTENSON","0.99"
"ADAM","GOOCH","0.99"
"CODY","NOLEN","0.99"
"LONNIE","TIRADO","0.99"
"DARREN","WINDHAM","0.99"
"DALE","RATCLIFF","0.99"
"DALE","RATCLIFF","0.99"
"FERNANDO","CHURCHILL","0.99"
"JAMIE","WAUGH","0.99"
"IAN","STILL","0.99"
"CLAUDE","HERZOG","0.99"
"BENJAMIN","VARNEY","0.99"
"HARVEY","GUAJARDO","0.99"
"ROLAND","SOUTH","0.99"
"ROLAND","SOUTH","0.99"
"RON","DELUCA","0.99"
"WILLIE","MARKHAM","0.99"
"VINCENT","RALSTON","0.99"
"LAUREN","HUDSON","0.99"
"RON","DELUCA","0.99"
"JACK","FOUST","0.99"
"BRAD","MCCURDY","0.99"
"JUAN","FRALEY","0.99"
"JEFF","EAST","0.99"
"ANDRE","RAPP","0.99"
"CECIL","VINES","0.99"
"CHESTER","BENNER","0.99"
"JACOB","LANCE","0.99"
"CHESTER","BENNER","0.99"
"BEN","EASTER","0.99"
"RAUL","FORTIER","0.99"
"JACK","FOUST","0.99"
"ROGER","QUINTANILLA","0.99"
"LESLIE","SEWARD","0.99"
"ALFRED","CASILLAS","0.99"
"LESLIE","SEWARD","0.99"
"RAFAEL","ABNEY","0.99"
"SAM","MCDUFFIE","0.99"
"EDWIN","BURK","0.99"
"CLYDE","TOBIAS","0.99"
"RICKY","SHELBY","0.99"
"HERMAN","DEVORE","0.99"
"DUSTIN","GILLETTE","0.99"
"DEAN","SAUER","0.99"
"WESLEY","BULL","0.99"
"JUSTIN","NGO","0.99"
"TIM","CARY","0.99"
"DARRELL","POWER","0.99"
"DEREK","BLAKELY","0.99"
"JUSTIN","NGO","0.99"
"DEREK","BLAKELY","0.99"
"FRANCISCO","SKIDMORE","0.99"
"TOMMY","COLLAZO","0.99"
"LLOYD","DOWD","0.99"
"RONNIE","RICKETTS","0.99"
"MICHEAL","FORMAN","0.99"
"JAY","ROBB","0.99"
"TOM","MILNER","0.99"
"ROGER","QUINTANILLA","0.99"
"RYAN","SALISBURY","0.99"
"TOM","MILNER","0.99"
"ALEX","GRESHAM","0.99"
"JAY","ROBB","0.99"
"THEODORE","CULP","0.99"
"THEODORE","CULP","0.99"
"ALEXANDER","FENNELL","0.99"
"TOMMY","COLLAZO","0.99"
"RICKY","SHELBY","0.99"
"LEON","BOSTIC","0.99"
"FREDERICK","ISBELL","0.99"
"FRANCIS","SIKES","0.99"
"FRANCIS","SIKES","0.99"
"KYLE","SPURLOCK","0.99"
"JUSTIN","NGO","0.99"
"LEE","HAWKS","0.99"
"JEFF","EAST","0.99"
"VINCENT","RALSTON","0.99"
"RODNEY","MOELLER","0.99"
"MANUEL","MURRELL","0.99"
"NATHAN","RUNYON","0.99"
"JORGE","OLIVARES","0.99"
"PATRICK","NEWSOM","0.99"
"LEONARD","SCHOFIELD","0.99"
"LEONARD","SCHOFIELD","0.99"
"TONY","CARRANZA","0.99"
"DANNY","ISOM","0.99"
"JIMMY","SCHRADER","0.99"
"KEITH","RICO","0.99"
"PHILIP","CAUSEY","0.99"
"JOANN","GARDNER","0.99"
"GARY","COY","0.99"
"LAWRENCE","LAWTON","0.99"
"SEAN","DOUGLASS","0.99"
"ROBERTO","VU","0.99"
"PHILLIP","HOLM","0.99"
"JOANN","GARDNER","0.99"
"ERNEST","STEPP","0.99"
"RUSSELL","BRINSON","0.99"
"RUSSELL","BRINSON","0.99"
"EUGENE","CULPEPPER","0.99"
"RICK","MATTOX","0.99"
"HOWARD","FORTNER","0.99"
"LESTER","KRAUS","0.99"
"RAMON","CHOATE","0.99"
"HOWARD","FORTNER","0.99"
"STEVE","MACKENZIE","0.99"
"JASON","MORRISSEY","0.99"
"BILLY","POULIN","0.99"
"BILLY","POULIN","0.99"
"NELSON","CHRISTENSON","0.99"
"SAMUEL","MARLOW","0.99"
"KEITH","RICO","0.99"
"BRIAN","WYMAN","0.99"
"NATHANIEL","ADAM","0.99"
"GEORGE","LINTON","0.99"
"KEITH","RICO","0.99"
"JUSTIN","NGO","0.99"
"LESLIE","SEWARD","0.99"
"JUSTIN","NGO","0.99"
"TED","BREAUX","0.99"
"BEN","EASTER","0.99"
"JACK","FOUST","0.99"
"HAROLD","MARTINO","0.99"
"DENNIS","GILMAN","0.99"
"GREGORY","MAULDIN","0.99"
"ANDREW","PURDY","0.99"
"CASSANDRA","WALTERS","0.99"
"SCOTT","SHELLEY","0.99"
"ANDRE","RAPP","0.99"
"LARRY","THRASHER","0.99"
"ELMER","NOE","0.99"
"JOSE","ANDREW","0.99"
"ELMER","NOE","0.99"
"TIMOTHY","BUNN","0.99"
"BRAD","MCCURDY","0.99"
"GEORGE","LINTON","0.99"
"GARY","COY","0.99"
"MITCHELL","WESTMORELAND","0.99"
"GEORGE","LINTON","0.99"
"MITCHELL","WESTMORELAND","0.99"
"DANIEL","CABRAL","0.99"
"THOMAS","GRIGSBY","0.99"
"JOSEPH","JOY","0.99"
"MICHAEL","SILVERMAN","0.99"
"DANIEL","CABRAL","0.99"
"KARL","SEAL","0.99"
"MICHAEL","SILVERMAN","0.99"
"HARRY","ARCE","0.99"
"MICHAEL","SILVERMAN","0.99"
"JOSEPH","JOY","0.99"
"JAMIE","WAUGH","0.99"
"JOHN","FARNSWORTH","0.99"
"JESSIE","MILAM","0.99"
"SHERRI","RHODES","0.99"
"DAISY","BATES","0.99"
"CHARLES","KOWALSKI","0.99"
"TONI","HOLT","0.99"
"JAVIER","ELROD","0.99"
"FERNANDO","CHURCHILL","0.99"
"MIRIAM","MCKINNEY","0.99"
"CLINTON","BUFORD","0.99"
"FELICIA","SUTTON","0.99"
"TED","BREAUX","0.99"
"FELICIA","SUTTON","0.99"
"JENNY","CASTRO","0.99"
"TRACEY","BARRETT","0.99"
"TRACEY","BARRETT","0.99"
"DIANNE","SHELTON","0.99"
"LYNN","PAYNE","0.99"
"DAVID","ROYAL","0.99"
"WILLIAM","SATTERFIELD","0.99"
"NORA","HERRERA","0.99"
"KURT","EMMONS","0.99"
"KURT","EMMONS","0.99"
"NELSON","CHRISTENSON","0.99"
"MARSHA","DOUGLAS","0.99"
"FRED","WHEAT","0.99"
"JOHN","FARNSWORTH","0.99"
"WAYNE","TRUONG","0.99"
"JAMES","GANNON","0.99"
"MARSHA","DOUGLAS","0.99"
"DWAYNE","OLVERA","0.99"
"MAXINE","SILVA","0.99"
"TERRY","CARLSON","0.99"
"STELLA","MORENO","0.99"
"FELIX","GAFFNEY","0.99"
"COURTNEY","DAY","0.99"
"VIOLA","HANSON","0.99"
"MINNIE","ROMERO","0.99"
"GEORGIA","JACOBS","0.99"
"STEVE","MACKENZIE","0.99"
"ERIKA","PENA","0.99"
"IAN","STILL","0.99"
"IAN","STILL","0.99"
"BOB","PFEIFFER","0.99"
"JOY","GEORGE","0.99"
"COLLEEN","BURTON","0.99"
"COLLEEN","BURTON","0.99"
"LOUIS","LEONE","0.99"
"MAUREEN","LITTLE","0.99"
"SHERRI","RHODES","0.99"
"MAUREEN","LITTLE","0.99"
"DAVE","GARDINER","0.99"
"ARLENE","HARVEY","0.99"
"PEARL","GARZA","0.99"
"DAVE","GARDINER","0.99"
"BESSIE","MORRISON","0.99"
"BYRON","BOX","0.99"
"KRISTIN","JOHNSTON","0.99"
"WILMA","RICHARDS","0.99"
"MORRIS","MCCARTER","0.99"
"CLIFTON","MALCOLM","0.99"
"WILLARD","LUMPKIN","0.99"
"ELLA","OLIVER","0.99"
"TONYA","CHAPMAN","0.99"
"BETH","FRANKLIN","0.99"
"SUE","PETERS","0.99"
"ALMA","AUSTIN","0.99"
"PERRY","SWAFFORD","0.99"
"MISTY","LAMBERT","0.99"
"SERGIO","STANFIELD","0.99"
"LAURIE","LAWRENCE","0.99"
"HOLLY","FOX","0.99"
"VIVIAN","RUIZ","0.99"
"CORY","MEEHAN","0.99"
"MARION","SNYDER","0.99"
"SAMANTHA","DUNCAN","0.99"
"ANNETTE","OLSON","0.99"
"TERRENCE","GUNDERSON","0.99"
"TERRENCE","GUNDERSON","0.99"
"YVONNE","WATKINS","0.99"
"FREDDIE","DUGGAN","0.99"
"BEATRICE","ARNOLD","0.99"
"VIOLET","RODRIQUEZ","0.99"
"WADE","DELVALLE","0.99"
"ERICA","MATTHEWS","0.99"
"DUANE","TUBBS","0.99"
"CATHY","SPENCER","0.99"
"ROSEMARY","SCHMIDT","0.99"
"JILL","HAWKINS","0.99"
"BERTHA","FERGUSON","0.99"
"TERRI","VASQUEZ","0.99"
"ELEANOR","HUNT","0.99"
"PATRICIA","JOHNSON","0.99"
"APRIL","BURNS","0.99"
"MIRIAM","MCKINNEY","0.99"
"JUANITA","MASON","0.99"
"LINDA","WILLIAMS","0.99"
"BARBARA","JONES","0.99"
"MARJORIE","TUCKER","0.99"
"BOBBY","BOUDREAU","0.99"
"ELLEN","SIMPSON","0.99"
"EDITH","MCDONALD","0.99"
"VICTORIA","GIBSON","0.99"
"VICTORIA","GIBSON","0.99"
"BOBBY","BOUDREAU","0.99"
"SHANE","MILLARD","0.99"
"FELICIA","SUTTON","0.99"
"VICTOR","BARKLEY","0.99"
"GRACE","ELLIS","0.99"
"ROSA","REYNOLDS","0.99"
"LISA","ANDERSON","0.99"
"KAREN","JACKSON","0.99"
"EDNA","WEST","0.99"
"DAWN","SULLIVAN","0.99"
"ANNIE","RUSSELL","0.99"
"HELEN","HARRIS","0.99"
"LEONA","OBRIEN","0.99"
"DIANA","ALEXANDER","0.99"
"MARTIN","BALES","0.99"
"NORMA","GONZALES","0.99"
"LEONA","OBRIEN","0.99"
"NORMA","GONZALES","0.99"
"SHARON","ROBINSON","0.99"
"TINA","SIMMONS","0.99"
"ALEX","GRESHAM","0.99"
"ALAN","KAHN","0.99"
"KIMBERLY","LEE","0.99"
"BONNIE","HUGHES","0.99"
"WANDA","PATTERSON","0.99"
"WANDA","PATTERSON","0.99"
"SARA","PERRY","0.99"
"SHIRLEY","ALLEN","0.99"
"SHIRLEY","ALLEN","0.99"
"CYNTHIA","YOUNG","0.99"
"SHAWN","HEATON","0.99"
"CLARENCE","GAMEZ","0.99"
"CLARENCE","GAMEZ","0.99"
"ALEX","GRESHAM","0.99"
"MELISSA","KING","0.99"
"SEAN","DOUGLASS","0.99"
"AMY","LOPEZ","0.99"
"MARILYN","ROSS","0.99"
"ANNA","HILL","0.99"
"TRACEY","BARRETT","0.99"
"KATHLEEN","ADAMS","0.99"
"TRACEY","BARRETT","0.99"
"LORI","WOOD","0.99"
"MARTHA","GONZALEZ","0.99"
"DEBRA","NELSON","0.99"
"THERESA","WATSON","0.99"
"KATHY","JAMES","0.99"
"STEPHANIE","MITCHELL","0.99"
"MILDRED","BAILEY","0.99"
"EVELYN","MORGAN","0.99"
"FRANCES","PARKER","0.99"
"CATHERINE","CAMPBELL","0.99"
"PAMELA","BAKER","0.99"
"CATHERINE","CAMPBELL","0.99"
"PAMELA","BAKER","0.99"
"MELISSA","KING","0.99"
"ALICE","STEWART","0.99"
"ALICE","STEWART","0.99"
"JULIE","SANCHEZ","0.99"
"SHIRLEY","ALLEN","0.99"
"EDDIE","TOMLIN","0.99"
"DEBORAH","WALKER","0.99"
"PHILLIP","HOLM","0.99"
"TERESA","ROGERS","0.99"
"DEBORAH","WALKER","0.99"
"CAROL","GARCIA","0.99"
"EVELYN","MORGAN","0.99"
"BETTY","WHITE","0.99"
"PENNY","NEAL","0.99"
"NANCY","THOMAS","0.99"
"MILDRED","BAILEY","0.99"
"NORA","HERRERA","0.99"
"JOAN","COOPER","0.99"
"MARY","SMITH","0.99"
"GERTRUDE","CASTILLO","0.99"
"EILEEN","CARR","0.99"
"ROSEMARY","SCHMIDT","0.99"
"JANICE","WARD","0.99"
"WADE","DELVALLE","0.99"
"ENRIQUE","FORSYTHE","0.99"
"RENE","MCALISTER","0.99"
"GWENDOLYN","MAY","0.99"
"PATSY","DAVIDSON","0.99"
"THERESA","WATSON","0.99"
"THERESA","WATSON","0.99"
"DENISE","KELLY","0.99"
"DENISE","KELLY","0.99"
"DENISE","KELLY","0.99"
"CLIFFORD","BOWENS","0.99"
"JANE","BENNETT","0.99"
"JANE","BENNETT","0.99"
"PERRY","SWAFFORD","0.99"
"ANDY","VANHORN","0.99"
"CLIFTON","MALCOLM","0.99"
"DAVE","GARDINER","0.99"
"PATSY","DAVIDSON","0.99"
"ALBERTO","HENNING","0.99"
"ALBERTO","HENNING","0.99"
"JIMMIE","EGGLESTON","0.99"
"KATHRYN","COLEMAN","0.99"
"MAX","PITT","0.99"
"GUY","BROWNLEE","0.99"
"SARA","PERRY","0.99"
"NELSON","CHRISTENSON","0.99"
"ALLAN","CORNISH","0.99"
"LUIS","YANEZ","0.99"
"LEON","BOSTIC","0.99"
"GREGORY","MAULDIN","0.99"
"MATTHEW","MAHAN","0.99"
"GERALDINE","PERKINS","0.99"
"JASON","MORRISSEY","0.99"
"GERALDINE","PERKINS","0.99"
"KRISTIN","JOHNSTON","0.99"
"ALLEN","BUTTERFIELD","0.99"
"ANTHONY","SCHWAB","0.99"
"STEVEN","CURLEY","0.99"
"STACEY","MONTGOMERY","0.99"
"CHARLES","KOWALSKI","0.99"
"DAVID","ROYAL","0.99"
"SUE","PETERS","0.99"
"DOLORES","WAGNER","0.99"
"JOHN","FARNSWORTH","0.99"
"AUDREY","RAY","0.99"
"SHERRI","RHODES","0.99"
"BOBBIE","CRAIG","0.99"
"VELMA","LUCAS","0.99"
"SAMANTHA","DUNCAN","0.99"
"SAMANTHA","DUNCAN","0.99"
"BILLIE","HORTON","0.99"
"PENNY","NEAL","0.99"
"MAXINE","SILVA","0.99"
"DANA","HART","0.99"
"DANA","HART","0.99"
"JOY","GEORGE","0.99"
"ALFRED","CASILLAS","0.99"
"COLLEEN","BURTON","0.99"
"VERA","MCCOY","0.99"
"WILMA","RICHARDS","0.99"
"MELANIE","ARMSTRONG","0.99"
"AUDREY","RAY","0.99"
"LAUREN","HUDSON","0.99"
"JILL","HAWKINS","0.99"
"ALMA","AUSTIN","0.99"
"KYLE","SPURLOCK","0.99"
"SUZANNE","NICHOLS","0.99"
"MELANIE","ARMSTRONG","0.99"
"JAMIE","RICE","0.99"
"CLARA","SHAW","0.99"
"KYLE","SPURLOCK","0.99"
"PAULINE","HENRY","0.99"
"YOLANDA","WEAVER","0.99"
"VICTORIA","GIBSON","0.99"
"RITA","GRAHAM","0.99"
"PHYLLIS","FOSTER","0.99"
"VANESSA","SIMS","0.99"
"RUBY","WASHINGTON","0.99"
"ALMA","AUSTIN","0.99"
"SARA","PERRY","0.99"
"ELSIE","KELLEY","0.99"
"IRENE","PRICE","0.99"
"IRENE","PRICE","0.99"
"DENISE","KELLY","0.99"
"JUDITH","COX","0.99"
"HEATHER","MORRIS","0.99"
"JOYCE","EDWARDS","0.99"
"CAROLYN","PEREZ","0.99"
"AMANDA","CARTER","0.99"
"KYLE","SPURLOCK","0.99"
"WILMA","RICHARDS","0.99"
"KATHLEEN","ADAMS","0.99"
"BRENDA","WRIGHT","0.99"
"BRENDA","WRIGHT","0.99"
"JESSIE","BANKS","0.99"
"BRENDA","WRIGHT","0.99"
"MARIA","MILLER","0.99"
"BARBARA","JONES","0.99"
"AGNES","BISHOP","0.99"
"ALMA","AUSTIN","0.99"
"MARY","SMITH","0.99"
"CARLA","GUTIERREZ","0.99"
"EDUARDO","HIATT","0.99"
"FRANK","WAGGONER","0.99"
"ROLAND","SOUTH","0.99"
"ROLAND","SOUTH","0.99"
"ELMER","NOE","0.99"
"FRANKLIN","TROUTMAN","0.99"
"FRANKLIN","TROUTMAN","0.99"
"BRENT","HARKINS","0.99"
"COREY","HAUSER","0.99"
"LEWIS","LYMAN","0.99"
"GREG","ROBINS","0.99"
"TOMMY","COLLAZO","0.99"
"JIM","REA","0.99"
"VANESSA","SIMS","0.99"
"FRANCIS","SIKES","0.99"
"JACKIE","LYNCH","0.99"
"JIM","REA","0.99"
"MARCUS","HIDALGO","0.99"
"RICKY","SHELBY","0.99"
"RAY","HOULE","0.99"
"HERBERT","KRUGER","0.99"
"BRADLEY","MOTLEY","0.99"
"MELVIN","ELLINGTON","0.99"
"LEONARD","SCHOFIELD","0.99"
"FRANCIS","SIKES","0.99"
"BRYAN","HARDISON","0.99"
"MARLENE","WELCH","0.99"
"JOHNNY","TURPIN","0.99"
"GLENDA","FRAZIER","0.99"
"CLARENCE","GAMEZ","0.99"
"GLENDA","FRAZIER","0.99"
"GLENDA","FRAZIER","0.99"
"LYDIA","BURKE","0.99"
"JESSE","SCHILLING","0.99"
"ERNEST","STEPP","0.99"
"BILLY","POULIN","0.99"
"WILLIE","MARKHAM","0.99"
"CAROLINE","BOWMAN","0.99"
"DORA","MEDINA","0.99"
"JO","FOWLER","0.99"
"VICKIE","BREWER","0.99"
"YOLANDA","WEAVER","0.99"
"JUAN","FRALEY","0.99"
"MATTIE","HOFFMAN","0.99"
"YOLANDA","WEAVER","0.99"
"ROGER","QUINTANILLA","0.99"
"MAXINE","SILVA","0.99"
"CARL","ARTIS","0.99"
"HENRY","BILLINGSLEY","0.99"
"DOUGLAS","GRAF","0.99"
"MABEL","HOLLAND","0.99"
"MARSHA","DOUGLAS","0.99"
"HOLLY","FOX","0.99"
"SCOTT","SHELLEY","0.99"
"FRANK","WAGGONER","0.99"
"JOSE","ANDREW","0.99"
"PATSY","DAVIDSON","0.99"
"ROBERTA","HARPER","0.99"
"MATTHEW","MAHAN","0.99"
"BRIAN","WYMAN","0.99"
"JOSEPH","JOY","0.99"
"JAMES","GANNON","0.99"
"RAMONA","HALE","0.99"
"VIOLET","RODRIQUEZ","0.99"
"SONIA","GREGORY","0.99"
"LUIS","YANEZ","0.99"
"TRACEY","BARRETT","0.99"
"BILLIE","HORTON","0.99"
"STACY","CUNNINGHAM","0.99"
"NAOMI","JENNINGS","0.99"
"COURTNEY","DAY","0.99"
"DELORES","HANSEN","0.99"
"TONYA","CHAPMAN","0.99"
"PRISCILLA","LOWE","0.99"
"SAMANTHA","DUNCAN","0.99"
"SUE","PETERS","0.99"
"ROBERTA","HARPER","0.99"
"CAROLE","BARNETT","0.99"
"STACY","CUNNINGHAM","0.99"
"JUNE","CARROLL","0.99"
"BRANDY","GRAVES","0.99"
"BERNICE","WILLIS","0.99"
"DARLENE","ROSE","0.99"
"LUCILLE","HOLMES","0.99"
"APRIL","BURNS","0.99"
"TRACY","COLE","0.99"
"REGINA","BERRY","0.99"
"CONNIE","WALLACE","0.99"
"ROBIN","HAYES","0.99"
"TRACEY","BARRETT","0.99"
"SALLY","PIERCE","0.99"
"JENNY","CASTRO","0.99"
"SARA","PERRY","0.99"
"ANDREA","HENDERSON","0.99"
"SALLY","PIERCE","0.99"
"JANE","BENNETT","0.99"
"THERESA","WATSON","0.99"
"ROSE","HOWARD","0.99"
"HEATHER","MORRIS","0.99"
"KATHLEEN","ADAMS","0.99"
"BETTY","WHITE","0.99"
"ELIZABETH","BROWN","0.99"
"KRISTINA","CHAMBERS","0.99"
"PHILIP","CAUSEY","0.99"
"ROSS","GREY","0.99"
"CATHY","SPENCER","0.99"
"SONIA","GREGORY","0.99"
"JAIME","NETTLES","0.99"
"HUGH","WALDROP","0.99"
"LAUREN","HUDSON","0.99"
"JESSIE","MILAM","0.99"
"DAISY","BATES","0.99"
"DARRYL","ASHCRAFT","0.99"
"RAMONA","HALE","0.99"
"HARVEY","GUAJARDO","0.99"
"VERONICA","STONE","0.99"
"COREY","HAUSER","0.99"
"PEDRO","CHESTNUT","0.99"
"LEON","BOSTIC","0.99"
"CLIFFORD","BOWENS","0.99"
"KYLE","SPURLOCK","0.99"
"MIKE","WAY","0.99"
"MICHAEL","SILVERMAN","0.99"
"ERNEST","STEPP","0.99"
"ERIC","ROBERT","0.99"
"DONALD","MAHON","0.99"
"DONALD","MAHON","0.99"
"ALICIA","MILLS","0.99"
"MISTY","LAMBERT","0.99"
"DAVID","ROYAL","0.99"
"SONIA","GREGORY","0.99"
"DANIELLE","DANIELS","0.99"
"CHARLES","KOWALSKI","0.99"
"SONIA","GREGORY","0.99"
"JENNY","CASTRO","0.99"
"LAUREN","HUDSON","0.99"
"CHRISTOPHER","GRECO","0.99"
"PEGGY","MYERS","0.99"
"CECIL","VINES","0.99"
"MILTON","HOWLAND","0.99"
"DUSTIN","GILLETTE","0.99"
"CRAIG","MORRELL","0.99"
"TERRY","GRISSOM","0.99"
"GREGORY","MAULDIN","0.99"
"EDWARD","BAUGH","0.99"
"EDWARD","BAUGH","0.99"
"JENNY","CASTRO","0.99"
"GWENDOLYN","MAY","0.99"
"PATSY","DAVIDSON","0.99"
"ELEANOR","HUNT","0.99"
"PATSY","DAVIDSON","0.99"
"KEVIN","SCHULER","0.99"
"JASON","MORRISSEY","0.99"
"MATTHEW","MAHAN","0.99"
"JUANITA","MASON","0.99"
"TIMOTHY","BUNN","0.99"
"MARIO","CHEATHAM","0.99"
"APRIL","BURNS","0.99"
"MATTIE","HOFFMAN","0.99"
"FRANK","WAGGONER","0.99"
"AMBER","DIXON","0.99"
"COURTNEY","DAY","0.99"
"COURTNEY","DAY","0.99"
"ERIC","ROBERT","0.99"
"HEIDI","LARSON","0.99"
"MARLENE","WELCH","0.99"
"MINNIE","ROMERO","0.99"
"MARCIA","DEAN","0.99"
"GEORGIA","JACOBS","0.99"
"JOY","GEORGE","0.99"
"ANDREW","PURDY","0.99"
"DELORES","HANSEN","0.99"
"GREGORY","MAULDIN","0.99"
"VERA","MCCOY","0.99"
"VERA","MCCOY","0.99"
"KRISTIN","JOHNSTON","0.99"
"GINA","WILLIAMSON","0.99"
"JERRY","JORDON","0.99"
"ELLA","OLIVER","0.99"
"ELLA","OLIVER","0.99"
"WALTER","PERRYMAN","0.99"
"ELLA","OLIVER","0.99"
"PATRICK","NEWSOM","0.99"
"RHONDA","KENNEDY","0.99"
"MONICA","HICKS","0.99"
"ELLA","OLIVER","0.99"
"SUE","PETERS","0.99"
"ARTHUR","SIMPKINS","0.99"
"LORETTA","CARPENTER","0.99"
"ROBERTA","HARPER","0.99"
"RYAN","SALISBURY","0.99"
"MARJORIE","TUCKER","0.99"
"RENEE","LANE","0.99"
"RENEE","LANE","0.99"
"MARION","SNYDER","0.99"
"ETHEL","WEBB","0.99"
"MARION","SNYDER","0.99"
"MARCUS","HIDALGO","0.99"
"GERALD","FULTZ","0.99"
"LORRAINE","STEPHENS","0.99"
"JAMIE","RICE","0.99"
"MICHEAL","FORMAN","0.99"
"CLARA","SHAW","0.99"
"SYLVIA","ORTIZ","0.99"
"WILLIE","MARKHAM","0.99"
"DEBBIE","REYES","0.99"
"RALPH","MADRIGAL","0.99"
"SHERRY","MARSHALL","0.99"
"LAWRENCE","LAWTON","0.99"
"THEODORE","CULP","0.99"
"JUANITA","MASON","0.99"
"ESTHER","CRAWFORD","0.99"
"BRANDON","HUEY","0.99"
"ESTHER","CRAWFORD","0.99"
"CARRIE","PORTER","0.99"
"KIM","CRUZ","0.99"
"CARRIE","PORTER","0.99"
"WENDY","HARRISON","0.99"
"FRED","WHEAT","0.99"
"ELLEN","SIMPSON","0.99"
"ETHEL","WEBB","0.99"
"LOUISE","JENKINS","0.99"
"THELMA","MURRAY","0.99"
"THELMA","MURRAY","0.99"
"CINDY","FISHER","0.99"
"CARMEN","OWENS","0.99"
"CINDY","FISHER","0.99"
"TRACY","COLE","0.99"
"OSCAR","AQUINO","0.99"
"ROSA","REYNOLDS","0.99"
"RANDY","GAITHER","0.99"
"LOIS","BUTLER","0.99"
"WANDA","PATTERSON","0.99"
"LOUISE","JENKINS","0.99"
"VICTOR","BARKLEY","0.99"
"VICTOR","BARKLEY","0.99"
"VICTOR","BARKLEY","0.99"
"MARTIN","BALES","0.99"
"JANE","BENNETT","0.99"
"LOUISE","JENKINS","0.99"
"JANE","BENNETT","0.99"
"CALVIN","MARTEL","0.99"
"IRENE","PRICE","0.99"
"CRAIG","MORRELL","0.99"
"ALAN","KAHN","0.99"
"CARMEN","OWENS","0.99"
"TAMMY","SANDERS","0.99"
"SHAWN","HEATON","0.99"
"CONNIE","WALLACE","0.99"
"THERESA","WATSON","0.99"
"CLARENCE","GAMEZ","0.99"
"KATHY","JAMES","0.99"
"PHILIP","CAUSEY","0.99"
"JUDY","GRAY","0.99"
"CHRIS","BROTHERS","0.99"
"JOHNNY","TURPIN","0.99"
"EARL","SHANKS","0.99"
"JIMMY","SCHRADER","0.99"
"JUDITH","COX","0.99"
"LOIS","BUTLER","0.99"
"DANNY","ISOM","0.99"
"ASHLEY","RICHARDSON","0.99"
"WAYNE","TRUONG","0.99"
"WANDA","PATTERSON","0.99"
"JOAN","COOPER","0.99"
"DIANE","COLLINS","0.99"
"DIANE","COLLINS","0.99"
"CAROLYN","PEREZ","0.99"
"AMANDA","CARTER","0.99"
"KATHLEEN","ADAMS","0.99"
"KATHLEEN","ADAMS","0.99"
"DALE","RATCLIFF","0.99"
"DALE","RATCLIFF","0.99"
"KATHLEEN","ADAMS","0.99"
"CYNTHIA","YOUNG","0.99"
"JESSICA","HALL","0.99"
"KIMBERLY","LEE","0.99"
"LORETTA","CARPENTER","0.99"
"NORMAN","CURRIER","0.99"
"MARVIN","YEE","0.99"
"VINCENT","RALSTON","0.99"
"SANDRA","MARTIN","0.99"
"ANNE","POWELL","0.99"
"RALPH","MADRIGAL","0.99"
"TONY","CARRANZA","0.99"
"BETTY","WHITE","0.99"
"MARGARET","MOORE","0.99"
"JEFF","EAST","0.99"
"JEFF","EAST","0.99"
"JENNIFER","DAVIS","0.99"
"CHAD","CARBONE","0.99"
"MARY","SMITH","0.99"
"GERTRUDE","CASTILLO","0.99"
"AUSTIN","CINTRON","0.99"
"WARREN","SHERROD","0.99"
"MELVIN","ELLINGTON","0.99"
"RENE","MCALISTER","0.99"
"RENE","MCALISTER","0.99"
"TERRANCE","ROUSH","0.99"
"DARRELL","POWER","0.99"
"JENNIE","TERRY","0.99"
"MARILYN","ROSS","0.99"
"SETH","HANNON","0.99"
"TRACY","HERRMANN","0.99"
"SALVADOR","TEEL","0.99"
"ANDY","VANHORN","0.99"
"EDWIN","BURK","0.99"
"VIRGIL","WOFFORD","0.99"
"DON","BONE","0.99"
"DON","BONE","0.99"
"MARILYN","ROSS","0.99"
"JOE","GILLILAND","0.99"
"WILLARD","LUMPKIN","0.99"
"JUDY","GRAY","0.99"
"KATHERINE","RIVERA","0.99"
"RICKY","SHELBY","0.99"
"MORRIS","MCCARTER","0.99"
"BYRON","BOX","0.99"
"BYRON","BOX","0.99"
"IVAN","CROMWELL","0.99"
"IAN","STILL","0.99"
"BARRY","LOVELACE","0.99"
"WESLEY","BULL","0.99"
"EVERETT","BANDA","0.99"
"WESLEY","BULL","0.99"
"KATHERINE","RIVERA","0.99"
"MARIO","CHEATHAM","0.99"
"GLORIA","COOK","0.99"
"DWIGHT","LOMBARDI","0.99"
"HEATHER","MORRIS","0.99"
"JULIE","SANCHEZ","0.99"
"LEROY","BUSTAMANTE","0.99"
